Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5222986607,VolatileJerk (8/12),0,205.2,1B Shohei Ohtani 2B Connor Norby 3B David Hamilton C Hunter Feduccia OF Wyatt Langford OF Jake Bauers OF Christian Yelich P Kyle Harrison P George Klassen SS Joey Ortiz,,Kyle Harrison,P,34.79%,28.85
2,5222878441,klabz13 (1/2),0,184.35,1B Munetaka Murakami 2B Brice Turang 3B Miguel Vargas C William Contreras OF Sam Antonacci OF Luis Lara OF Tristan Peters P Kyle Harrison P Erick Fedde SS David Hamilton,,Kevin Gausman,P,33.11%,8.35
3,5222890407,AverageTuesday (20/20),0,183.4,1B Jake Bauers 2B Brice Turang 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Jackson Chourio OF Christian Yelich P George Klassen P Eric Lauer SS David Hamilton,,Shohei Ohtani,OF,23.68%,16
4,5222868550,corey15 (16/20),0,173.2,1B Jake Bauers 2B Brice Turang 3B Caleb Durbin C Adley Rutschman OF Jackson Chourio OF Ceddanne Rafaela OF Christian Yelich P Ranger Suarez P Cristian Javier SS David Hamilton,,Tyler Mahle,P,23.01%,12.8
5,5222963781,colemryt (15/20),0,172.2,1B Ty France 2B Tommy Edman 3B David Hamilton C Ryan Jeffers OF Garrett Mitchell OF Luis Lara OF Luke Keaschall P Kyle Harrison P Kevin Gausman SS Joey Ortiz,,Mookie Betts,SS,20.65%,0
6,5222988383,RPraslowicz,0,170.75,1B Ty France 2B Brice Turang 3B Colson Montgomery C Adley Rutschman OF Sam Antonacci OF Garrett Mitchell OF Mike Yastrzemski P Kyle Harrison P Robbie Ray SS David Hamilton,,Ranger Suarez,P,19.98%,9.8
7,5222942296,XYZee03 (20/20),0,164.3,1B Jake Bauers 2B Brice Turang 3B Zack Gelof C William Contreras OF Jackson Chourio OF Lawrence Butler OF Henry Bolte P Kyle Harrison P Jack Perkins SS David Hamilton,,Max Muncy,3B,18.86%,5
8,5222910414,Ezilodi (1/20),0,162.15,1B Jake Bauers 2B Connor Norby 3B Willi Castro C William Contreras OF Jackson Chourio OF Christian Yelich OF Luis Lara P Kevin Gausman P Ranger Suarez SS Ezequiel Tovar,,Andy Pages,OF,18.29%,3
9,5222960568,Akastning,0,159.9,1B Jake Bauers 2B Michael Massey 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Christian Yelich OF Jarren Duran P Kyle Harrison P Zac Thornton SS Andruw Monasterio,,Henry Bolte,OF,16.05%,5
10,5222879502,Elwaysarmy (16/20),0,158.8,1B Jake Bauers 2B Brice Turang 3B Joey Ortiz C Moises Ballesteros OF Shohei Ohtani OF Andy Pages OF Christian Yelich P Kevin Gausman P Jack Perkins SS David Hamilton,,Eric Lauer,P,15.49%,15.05
